Anio,Semana,Entidad,Padecimiento,Casos_semana,Acumulado_hombres,Acumulado_mujeres,Acumulado_anio_anterior
2014,07,Yucatán,Parkinson,4,6,7,
2014,07,Yucatán,Alzheimer,0,3,2,
2014,07,Zacatecas,Depresión,13,19,56,
2014,07,Zacatecas,Parkinson,2,3,2,
2014,07,Zacatecas,Alzheimer,0,0,0,
2014,08,Aguascalientes,Depresión,7,7,13,
2014,08,Aguascalientes,Parkinson,0,0,1,
2014,08,Aguascalientes,Alzheimer,0,0,0,
2014,08,Baja California,Depresión,50,63,206,
2014,08,Baja California,Parkinson,4,15,20,
2014,08,Baja California,Alzheimer,4,4,15,
2014,08,Baja California Sur,Depresión,4,11,33,
2014,08,Baja California Sur,Parkinson,1,4,4,
2014,08,Baja California Sur,Alzheimer,0,0,0,
2014,08,Campeche,Depresión,26,20,63,
2014,08,Campeche,Parkinson,2,1,5,
2014,08,Campeche,Alzheimer,1,4,3,
2014,08,Coahuila,Depresión,34,39,131,
2014,08,Coahuila,Parkinson,5,22,22,
2014,08,Coahuila,Alzheimer,4,3,6,
2014,08,Colima,Depresión,21,26,79,
2014,08,Colima,Parkinson,3,5,10,
2014,08,Colima,Alzheimer,0,0,2,
2014,08,Chiapas,Depresión,16,17,79,
2014,08,Chiapas,Parkinson,2,8,4,
2014,08,Chiapas,Alzheimer,2,3,3,
2014,08,Chihuahua,Depresión,51,50,241,
2014,08,Chihuahua,Parkinson,9,16,23,
2014,08,Chihuahua,Alzheimer,5,1,10,
2014,08,Distrito Federal,Depresión,336,297,823,
2014,08,Distrito Federal,Parkinson,2,19,66,
2014,08,Distrito Federal,Alzheimer,1,5,4,
2014,08,Durango,Depresión,20,25,71,
2014,08,Durango,Parkinson,0,2,2,
2014,08,Durango,Alzheimer,0,2,3,
2014,08,Guanajuato,Depresión,8,3,25,
2014,08,Guanajuato,Parkinson,2,3,3,
2014,08,Guanajuato,Alzheimer,0,0,1,
2014,08,Guerrero,Depresión,16,21,56,
2014,08,Guerrero,Parkinson,0,10,7,
2014,08,Guerrero,Alzheimer,0,2,4,
2014,08,Hidalgo,Depresión,16,24,79,
2014,08,Hidalgo,Parkinson,5,12,13,
2014,08,Hidalgo,Alzheimer,0,0,0,
2014,08,Jalisco,Depresión,48,39,150,
2014,08,Jalisco,Parkinson,0,3,5,
2014,08,Jalisco,Alzheimer,1,1,3,
2014,08,México,Depresión,122,123,518,
2014,08,México,Parkinson,13,54,42,
2014,08,México,Alzheimer,3,10,14,
2014,08,Michoacán,Depresión,43,46,182,
2014,08,Michoacán,Parkinson,1,14,17,
2014,08,Michoacán,Alzheimer,2,6,7,
2014,08,Morelos,Depresión,32,43,168,
2014,08,Morelos,Parkinson,3,17,5,
2014,08,Morelos,Alzheimer,1,0,4,
2014,08,Nayarit,Depresión,33,33,129,
2014,08,Nayarit,Parkinson,1,6,5,
2014,08,Nayarit,Alzheimer,0,0,6,
2014,08,Nuevo León,Depresión,55,73,222,
2014,08,Nuevo León,Parkinson,11,19,23,
2014,08,Nuevo León,Alzheimer,2,7,14,
2014,08,Oaxaca,Depresión,11,22,96,
2014,08,Oaxaca,Parkinson,5,12,7,
2014,08,Oaxaca,Alzheimer,1,3,3,
2014,08,Puebla,Depresión,9,18,64,
2014,08,Puebla,Parkinson,2,10,5,
2014,08,Puebla,Alzheimer,0,0,0,
2014,08,Querétaro,Depresión,8,9,11,
2014,08,Querétaro,Parkinson,0,1,2,
2014,08,Querétaro,Alzheimer,0,0,0,
2014,08,Quintana Roo,Depresión,16,19,53,
2014,08,Quintana Roo,Parkinson,0,6,6,
2014,08,Quintana Roo,Alzheimer,0,1,4,
2014,08,San Luis Potosí,Depresión,35,33,149,
2014,08,San Luis Potosí,Parkinson,0,2,1,
2014,08,San Luis Potosí,Alzheimer,0,2,1,
2014,08,Sinaloa,Depresión,29,41,187,
2014,08,Sinaloa,Parkinson,10,31,29,
2014,08,Sinaloa,Alzheimer,3,7,14,
2014,08,Sonora,Depresión,45,46,194,
2014,08,Sonora,Parkinson,8,19,13,
2014,08,Sonora,Alzheimer,5,11,12,
2014,08,Tabasco,Depresión,24,26,91,
2014,08,Tabasco,Parkinson,1,7,3,
2014,08,Tabasco,Alzheimer,0,0,1,
2014,08,Tamaulipas,Depresión,44,47,221,
2014,08,Tamaulipas,Parkinson,14,30,20,
2014,08,Tamaulipas,Alzheimer,2,6,8,
2014,08,Tlaxcala,Depresión,0,0,1,
2014,08,Tlaxcala,Parkinson,0,0,0,
2014,08,Tlaxcala,Alzheimer,0,0,0,
2014,08,Veracruz,Depresión,113,83,404,
2014,08,Veracruz,Parkinson,8,9,18,
2014,08,Veracruz,Alzheimer,0,2,2,
2014,08,Yucatán,Depresión,27,26,113,
2014,08,Yucatán,Parkinson,3,8,8,
2014,08,Yucatán,Alzheimer,3,4,4,
2014,08,Zacatecas,Depresión,19,23,71,
2014,08,Zacatecas,Parkinson,0,3,2,
2014,08,Zacatecas,Alzheimer,1,0,1,
2014,09,Aguascalientes,Depresión,2,7,15,
2014,09,Aguascalientes,Parkinson,1,0,2,
2014,09,Aguascalientes,Alzheimer,0,0,0,
2014,09,Baja California,Depresión,51,72,248,
2014,09,Baja California,Parkinson,11,21,25,
2014,09,Baja California,Alzheimer,0,4,15,
2014,09,Baja California Sur,Depresión,4,11,37,
2014,09,Baja California Sur,Parkinson,0,4,4,
2014,09,Baja California Sur,Alzheimer,0,0,0,
2014,09,Campeche,Depresión,17,24,76,
2014,09,Campeche,Parkinson,1,1,6,
2014,09,Campeche,Alzheimer,0,4,3,
2014,09,Coahuila,Depresión,44,51,163,
2014,09,Coahuila,Parkinson,5,26,23,
2014,09,Coahuila,Alzheimer,0,3,6,
2014,09,Colima,Depresión,12,27,90,
2014,09,Colima,Parkinson,3,7,11,
2014,09,Colima,Alzheimer,0,0,2,
2014,09,Chiapas,Depresión,15,17,95,
2014,09,Chiapas,Parkinson,3,10,5,
2014,09,Chiapas,Alzheimer,2,4,4,
2014,09,Chihuahua,Depresión,67,65,293,
2014,09,Chihuahua,Parkinson,8,23,24,
2014,09,Chihuahua,Alzheimer,1,1,11,
2014,09,Distrito Federal,Depresión,309,382,1047,
2014,09,Distrito Federal,Parkinson,10,24,71,
2014,09,Distrito Federal,Alzheimer,1,5,5,
2014,09,Durango,Depresión,9,26,79,
2014,09,Durango,Parkinson,0,2,2,
2014,09,Durango,Alzheimer,0,2,3,
2014,09,Guanajuato,Depresión,18,6,40,
2014,09,Guanajuato,Parkinson,2,3,5,
2014,09,Guanajuato,Alzheimer,0,0,1,
2014,09,Guerrero,Depresión,14,21,70,
2014,09,Guerrero,Parkinson,10,19,8,
2014,09,Guerrero,Alzheimer,0,2,4,
2014,09,Hidalgo,Depresión,23,28,98,
2014,09,Hidalgo,Parkinson,1,12,14,
2014,09,Hidalgo,Alzheimer,0,0,0,
2014,09,Jalisco,Depresión,49,48,190,
2014,09,Jalisco,Parkinson,0,3,5,
2014,09,Jalisco,Alzheimer,0,1,3,
2014,09,México,Depresión,108,154,595,
2014,09,México,Parkinson,12,61,47,
2014,09,México,Alzheimer,2,12,14,
2014,09,Michoacán,Depresión,39,57,210,
2014,09,Michoacán,Parkinson,9,21,19,
2014,09,Michoacán,Alzheimer,2,7,8,
2014,09,Morelos,Depresión,65,56,220,
2014,09,Morelos,Parkinson,2,19,5,
2014,09,Morelos,Alzheimer,1,0,5,
2014,09,Nayarit,Depresión,10,36,136,
2014,09,Nayarit,Parkinson,2,7,6,
2014,09,Nayarit,Alzheimer,2,0,8,
2014,09,Nuevo León,Depresión,61,88,268,
2014,09,Nuevo León,Parkinson,13,23,32,
2014,09,Nuevo León,Alzheimer,5,9,17,
2014,09,Oaxaca,Depresión,26,26,120,
2014,09,Oaxaca,Parkinson,0,12,9,
2014,09,Oaxaca,Alzheimer,2,4,4,
2014,09,Puebla,Depresión,7,18,71,
2014,09,Puebla,Parkinson,1,11,5,
2014,09,Puebla,Alzheimer,0,0,0,
2014,09,Querétaro,Depresión,7,11,16,
2014,09,Querétaro,Parkinson,0,1,2,
2014,09,Querétaro,Alzheimer,0,0,0,
2014,09,Quintana Roo,Depresión,18,24,66,
2014,09,Quintana Roo,Parkinson,0,6,6,
2014,09,Quintana Roo,Alzheimer,1,1,5,
2014,09,San Luis Potosí,Depresión,29,35,176,
2014,09,San Luis Potosí,Parkinson,2,3,2,
2014,09,San Luis Potosí,Alzheimer,1,3,1,
2014,09,Sinaloa,Depresión,35,45,218,
2014,09,Sinaloa,Parkinson,9,36,33,
2014,09,Sinaloa,Alzheimer,2,8,15,
2014,09,Sonora,Depresión,37,53,224,
2014,09,Sonora,Parkinson,5,23,14,
2014,09,Sonora,Alzheimer,5,12,16,
2014,09,Tabasco,Depresión,32,33,117,
2014,09,Tabasco,Parkinson,1,8,3,
2014,09,Tabasco,Alzheimer,1,0,2,
2014,09,Tamaulipas,Depresión,29,54,243,
2014,09,Tamaulipas,Parkinson,1,30,21,
2014,09,Tamaulipas,Alzheimer,1,6,9,
2014,09,Tlaxcala,Depresión,3,1,3,
2014,09,Tlaxcala,Parkinson,0,0,0,
2014,09,Tlaxcala,Alzheimer,0,0,0,
2014,09,Veracruz,Depresión,72,96,463,
2014,09,Veracruz,Parkinson,4,12,19,
2014,09,Veracruz,Alzheimer,2,2,4,
2014,09,Yucatán,Depresión,31,28,142,
2014,09,Yucatán,Parkinson,2,8,10,
2014,09,Yucatán,Alzheimer,3,5,6,
2014,09,Zacatecas,Depresión,16,26,84,
2014,09,Zacatecas,Parkinson,0,3,2,
2014,09,Zacatecas,Alzheimer,0,0,1,
2014,10,Aguascalientes,Depresión,2,7,17,
2014,10,Aguascalientes,Parkinson,0,0,2,
2014,10,Aguascalientes,Alzheimer,0,0,0,
2014,10,Baja California,Depresión,80,80,320,
2014,10,Baja California,Parkinson,5,24,27,
2014,10,Baja California,Alzheimer,2,5,16,
2014,10,Baja California Sur,Depresión,10,13,45,
2014,10,Baja California Sur,Parkinson,0,4,4,
2014,10,Baja California Sur,Alzheimer,1,0,1,
2014,10,Campeche,Depresión,11,24,87,
2014,10,Campeche,Parkinson,3,4,6,
2014,10,Campeche,Alzheimer,1,4,4,
2014,10,Coahuila,Depresión,33,58,189,
2014,10,Coahuila,Parkinson,6,29,26,
2014,10,Coahuila,Alzheimer,1,3,7,
2014,10,Colima,Depresión,9,30,96,
2014,10,Colima,Parkinson,3,7,14,
2014,10,Colima,Alzheimer,0,0,2,
2014,10,Chiapas,Depresión,17,19,110,
2014,10,Chiapas,Parkinson,5,13,7,
2014,10,Chiapas,Alzheimer,1,4,5,
2014,10,Chihuahua,Depresión,79,80,357,
2014,10,Chihuahua,Parkinson,8,28,27,
2014,10,Chihuahua,Alzheimer,3,2,13,
2014,10,Distrito Federal,Depresión,273,468,1234,
2014,10,Distrito Federal,Parkinson,5,27,73,
2014,10,Distrito Federal,Alzheimer,1,6,5,
2014,10,Durango,Depresión,55,45,115,
2014,10,Durango,Parkinson,0,2,2,
2014,10,Durango,Alzheimer,0,2,3,
2014,10,Guanajuato,Depresión,6,8,44,
2014,10,Guanajuato,Parkinson,1,3,6,
2014,10,Guanajuato,Alzheimer,0,0,1,
2014,10,Guerrero,Depresión,14,23,82,
2014,10,Guerrero,Parkinson,1,19,9,
2014,10,Guerrero,Alzheimer,2,4,4,
2014,10,Hidalgo,Depresión,22,34,120,
2014,10,Hidalgo,Parkinson,0,12,14,
2014,10,Hidalgo,Alzheimer,0,0,0,
2014,10,Jalisco,Depresión,39,62,216,
2014,10,Jalisco,Parkinson,0,3,5,
2014,10,Jalisco,Alzheimer,0,1,3,
2014,10,México,Depresión,150,189,711,
2014,10,México,Parkinson,7,64,51,
2014,10,México,Alzheimer,1,13,14,
2014,10,Michoacán,Depresión,31,64,234,
2014,10,Michoacán,Parkinson,5,25,20,
2014,10,Michoacán,Alzheimer,2,9,8,
2014,10,Morelos,Depresión,31,58,249,
2014,10,Morelos,Parkinson,5,23,6,
2014,10,Morelos,Alzheimer,0,0,5,
2014,10,Nayarit,Depresión,25,40,157,
2014,10,Nayarit,Parkinson,3,9,7,
2014,10,Nayarit,Alzheimer,0,0,8,
2014,10,Nuevo León,Depresión,69,98,327,
2014,10,Nuevo León,Parkinson,6,26,35,
2014,10,Nuevo León,Alzheimer,6,13,19,
2014,10,Oaxaca,Depresión,37,40,145,
2014,10,Oaxaca,Parkinson,3,15,10,
2014,10,Oaxaca,Alzheimer,0,4,4,
2014,10,Puebla,Depresión,15,19,85,
2014,10,Puebla,Parkinson,0,11,5,
2014,10,Puebla,Alzheimer,0,0,0,
2014,10,Querétaro,Depresión,11,13,25,
2014,10,Querétaro,Parkinson,0,1,2,
2014,10,Querétaro,Alzheimer,0,0,0,
2014,10,Quintana Roo,Depresión,13,26,77,
2014,10,Quintana Roo,Parkinson,1,6,7,
2014,10,Quintana Roo,Alzheimer,0,1,5,
2014,10,San Luis Potosí,Depresión,45,45,211,
2014,10,San Luis Potosí,Parkinson,1,4,2,
2014,10,San Luis Potosí,Alzheimer,0,3,1,
2014,10,Sinaloa,Depresión,33,47,249,
2014,10,Sinaloa,Parkinson,8,36,41,
2014,10,Sinaloa,Alzheimer,3,9,17,
2014,10,Sonora,Depresión,54,65,266,
2014,10,Sonora,Parkinson,4,24,17,
2014,10,Sonora,Alzheimer,1,13,16,
2014,10,Tabasco,Depresión,23,44,130,
2014,10,Tabasco,Parkinson,3,11,3,
2014,10,Tabasco,Alzheimer,0,0,2,
2014,10,Tamaulipas,Depresión,59,64,292,
2014,10,Tamaulipas,Parkinson,13,39,25,
2014,10,Tamaulipas,Alzheimer,3,7,11,
2014,10,Tlaxcala,Depresión,7,2,9,
2014,10,Tlaxcala,Parkinson,0,0,0,
2014,10,Tlaxcala,Alzheimer,0,0,0,
2014,10,Veracruz,Depresión,74,116,517,
2014,10,Veracruz,Parkinson,3,15,19,
2014,10,Veracruz,Alzheimer,0,2,4,
2014,10,Yucatán,Depresión,43,34,179,
2014,10,Yucatán,Parkinson,5,13,10,
2014,10,Yucatán,Alzheimer,0,5,6,
2014,10,Zacatecas,Depresión,28,29,109,
2014,10,Zacatecas,Parkinson,0,3,2,
2014,10,Zacatecas,Alzheimer,0,0,1,
2014,11,Aguascalientes,Depresión,3,7,20,
2014,11,Aguascalientes,Parkinson,0,0,2,
2014,11,Aguascalientes,Alzheimer,0,0,0,
2014,11,Baja California,Depresión,49,93,356,
2014,11,Baja California,Parkinson,4,25,30,
2014,11,Baja California,Alzheimer,3,7,17,
2014,11,Baja California Sur,Depresión,8,18,48,
2014,11,Baja California Sur,Parkinson,0,4,4,
2014,11,Baja California Sur,Alzheimer,0,0,1,
2014,11,Campeche,Depresión,15,28,98,
2014,11,Campeche,Parkinson,0,4,6,
2014,11,Campeche,Alzheimer,0,4,4,
2014,11,Coahuila,Depresión,33,66,214,
2014,11,Coahuila,Parkinson,5,32,28,
2014,11,Coahuila,Alzheimer,2,3,9,
2014,11,Colima,Depresión,14,32,108,
2014,11,Colima,Parkinson,4,9,16,
2014,11,Colima,Alzheimer,1,0,3,
2014,11,Chiapas,Depresión,18,23,124,
2014,11,Chiapas,Parkinson,5,14,11,
2014,11,Chiapas,Alzheimer,1,4,6,
2014,11,Chihuahua,Depresión,51,90,398,
2014,11,Chihuahua,Parkinson,10,30,35,
2014,11,Chihuahua,Alzheimer,3,3,15,
2014,11,Distrito Federal,Depresión,257,520,1439,
2014,11,Distrito Federal,Parkinson,1,27,74,
2014,11,Distrito Federal,Alzheimer,7,9,9,
2014,11,Durango,Depresión,33,53,140,
2014,11,Durango,Parkinson,0,2,2,
2014,11,Durango,Alzheimer,0,2,3,
2014,11,Guanajuato,Depresión,7,10,49,
2014,11,Guanajuato,Parkinson,1,4,6,
2014,11,Guanajuato,Alzheimer,0,0,1,
2014,11,Guerrero,Depresión,17,26,96,
2014,11,Guerrero,Parkinson,0,19,9,
2014,11,Guerrero,Alzheimer,0,4,4,
2014,11,Hidalgo,Depresión,23,39,138,
2014,11,Hidalgo,Parkinson,2,14,14,
2014,11,Hidalgo,Alzheimer,2,1,1,
2014,11,Jalisco,Depresión,41,74,245,
2014,11,Jalisco,Parkinson,4,4,8,
2014,11,Jalisco,Alzheimer,2,3,3,
2014,11,México,Depresión,108,203,805,
2014,11,México,Parkinson,17,75,57,
2014,11,México,Alzheimer,3,14,16,
2014,11,Michoacán,Depresión,44,71,271,
2014,11,Michoacán,Parkinson,6,30,21,
2014,11,Michoacán,Alzheimer,0,9,8,
2014,11,Morelos,Depresión,52,75,284,
2014,11,Morelos,Parkinson,7,27,9,
2014,11,Morelos,Alzheimer,1,1,5,
2014,11,Nayarit,Depresión,22,45,174,
2014,11,Nayarit,Parkinson,2,11,7,
2014,11,Nayarit,Alzheimer,1,0,9,
2014,11,Nuevo León,Depresión,58,123,374,
2014,11,Nuevo León,Parkinson,7,30,38,
2014,11,Nuevo León,Alzheimer,3,14,21,
2014,11,Oaxaca,Depresión,30,48,169,
2014,11,Oaxaca,Parkinson,1,16,10,
2014,11,Oaxaca,Alzheimer,2,5,5,
2014,11,Puebla,Depresión,7,20,91,
2014,11,Puebla,Parkinson,1,12,5,
2014,11,Puebla,Alzheimer,0,0,0,
2014,11,Querétaro,Depresión,16,18,36,
2014,11,Querétaro,Parkinson,0,1,2,
2014,11,Querétaro,Alzheimer,0,0,0,
2014,11,Quintana Roo,Depresión,8,26,85,
2014,11,Quintana Roo,Parkinson,2,7,8,
2014,11,Quintana Roo,Alzheimer,2,1,7,
2014,11,San Luis Potosí,Depresión,53,52,257,
2014,11,San Luis Potosí,Parkinson,0,4,2,
2014,11,San Luis Potosí,Alzheimer,0,3,1,
2014,11,Sinaloa,Depresión,47,55,289,
2014,11,Sinaloa,Parkinson,9,41,45,
2014,11,Sinaloa,Alzheimer,2,11,17,
2014,11,Sonora,Depresión,55,78,308,
2014,11,Sonora,Parkinson,2,24,19,
2014,11,Sonora,Alzheimer,4,16,17,
2014,11,Tabasco,Depresión,38,49,163,
2014,11,Tabasco,Parkinson,6,14,6,
2014,11,Tabasco,Alzheimer,2,0,4,
2014,11,Tamaulipas,Depresión,63,74,345,
2014,11,Tamaulipas,Parkinson,5,42,27,
2014,11,Tamaulipas,Alzheimer,2,7,13,
2014,11,Tlaxcala,Depresión,0,2,9,
2014,11,Tlaxcala,Parkinson,0,0,0,
2014,11,Tlaxcala,Alzheimer,0,0,0,
2014,11,Veracruz,Depresión,83,132,584,
2014,11,Veracruz,Parkinson,15,24,25,
2014,11,Veracruz,Alzheimer,9,3,12,
2014,11,Yucatán,Depresión,24,39,198,
2014,11,Yucatán,Parkinson,4,16,11,
2014,11,Yucatán,Alzheimer,2,6,7,
2014,11,Zacatecas,Depresión,23,33,128,
2014,11,Zacatecas,Parkinson,0,3,2,
2014,11,Zacatecas,Alzheimer,0,0,1,
2014,12,Aguascalientes,Depresión,3,7,23,
2014,12,Aguascalientes,Parkinson,0,0,2,
2014,12,Aguascalientes,Alzheimer,1,0,1,
2014,12,Baja California,Depresión,42,99,392,
2014,12,Baja California,Parkinson,5,26,34,
2014,12,Baja California,Alzheimer,4,9,19,
2014,12,Baja California Sur,Depresión,13,21,58,
2014,12,Baja California Sur,Parkinson,0,4,4,
2014,12,Baja California Sur,Alzheimer,2,0,3,
2014,12,Campeche,Depresión,23,34,115,
2014,12,Campeche,Parkinson,0,4,6,
2014,12,Campeche,Alzheimer,1,5,4,
2014,12,Coahuila,Depresión,57,82,255,
2014,12,Coahuila,Parkinson,4,34,30,
2014,12,Coahuila,Alzheimer,3,3,12,
2014,12,Colima,Depresión,33,41,132,
2014,12,Colima,Parkinson,8,11,22,
2014,12,Colima,Alzheimer,0,0,3,
2014,12,Chiapas,Depresión,24,26,145,
2014,12,Chiapas,Parkinson,2,15,12,
2014,12,Chiapas,Alzheimer,0,4,6,
2014,12,Chihuahua,Depresión,61,104,445,
2014,12,Chihuahua,Parkinson,9,36,38,
2014,12,Chihuahua,Alzheimer,1,4,15,
2014,12,Distrito Federal,Depresión,247,638,1637,
2014,12,Distrito Federal,Parkinson,5,30,76,
2014,12,Distrito Federal,Alzheimer,2,10,10,
2014,12,Durango,Depresión,29,61,161,
2014,12,Durango,Parkinson,6,4,6,
2014,12,Durango,Alzheimer,0,2,3,
2014,12,Guanajuato,Depresión,14,14,59,
2014,12,Guanajuato,Parkinson,0,4,6,
2014,12,Guanajuato,Alzheimer,1,0,2,
2014,12,Guerrero,Depresión,16,28,110,
2014,12,Guerrero,Parkinson,1,19,10,
2014,12,Guerrero,Alzheimer,1,4,5,
2014,12,Hidalgo,Depresión,21,43,155,
2014,12,Hidalgo,Parkinson,6,19,15,
2014,12,Hidalgo,Alzheimer,2,1,3,
2014,12,Jalisco,Depresión,42,81,280,
2014,12,Jalisco,Parkinson,4,5,11,
2014,12,Jalisco,Alzheimer,0,3,3,
2014,12,México,Depresión,152,241,919,
2014,12,México,Parkinson,11,80,63,
2014,12,México,Alzheimer,3,16,17,
2014,12,Michoacán,Depresión,48,79,311,
2014,12,Michoacán,Parkinson,8,36,23,
2014,12,Michoacán,Alzheimer,2,10,9,
2014,12,Morelos,Depresión,42,93,308,
2014,12,Morelos,Parkinson,3,29,10,
2014,12,Morelos,Alzheimer,2,2,6,
2014,12,Nayarit,Depresión,35,52,202,
2014,12,Nayarit,Parkinson,0,11,7,
2014,12,Nayarit,Alzheimer,0,0,9,
2014,12,Nuevo León,Depresión,74,134,437,
2014,12,Nuevo León,Parkinson,7,32,43,
2014,12,Nuevo León,Alzheimer,4,16,23,
2014,12,Oaxaca,Depresión,43,59,201,
2014,12,Oaxaca,Parkinson,4,19,11,
2014,12,Oaxaca,Alzheimer,0,5,5,
2014,12,Puebla,Depresión,9,20,100,
2014,12,Puebla,Parkinson,2,14,5,
2014,12,Puebla,Alzheimer,0,0,0,
2014,12,Querétaro,Depresión,12,23,43,
2014,12,Querétaro,Parkinson,1,2,2,
2014,12,Querétaro,Alzheimer,0,0,0,
2014,12,Quintana Roo,Depresión,13,27,97,
2014,12,Quintana Roo,Parkinson,4,9,10,
2014,12,Quintana Roo,Alzheimer,1,1,8,
2014,12,San Luis Potosí,Depresión,64,66,307,
2014,12,San Luis Potosí,Parkinson,1,5,2,
2014,12,San Luis Potosí,Alzheimer,1,4,1,
2014,12,Sinaloa,Depresión,60,63,341,
2014,12,Sinaloa,Parkinson,9,44,51,
2014,12,Sinaloa,Alzheimer,3,12,19,
2014,12,Sonora,Depresión,65,87,364,
2014,12,Sonora,Parkinson,4,26,21,
2014,12,Sonora,Alzheimer,0,16,17,
2014,12,Tabasco,Depresión,49,61,200,
2014,12,Tabasco,Parkinson,2,16,6,
2014,12,Tabasco,Alzheimer,1,0,5,
2014,12,Tamaulipas,Depresión,53,88,384,
2014,12,Tamaulipas,Parkinson,8,47,30,
2014,12,Tamaulipas,Alzheimer,3,7,16,
2014,12,Tlaxcala,Depresión,2,4,12,
2014,12,Tlaxcala,Parkinson,1,0,1,
2014,12,Tlaxcala,Alzheimer,0,0,0,
2014,12,Veracruz,Depresión,75,147,644,
2014,12,Veracruz,Parkinson,4,27,26,
2014,12,Veracruz,Alzheimer,1,3,13,
2014,12,Yucatán,Depresión,38,48,227,
2014,12,Yucatán,Parkinson,7,21,13,
2014,12,Yucatán,Alzheimer,0,6,7,
2014,12,Zacatecas,Depresión,20,36,145,
2014,12,Zacatecas,Parkinson,0,3,2,
2014,12,Zacatecas,Alzheimer,0,0,1,
2014,13,Aguascalientes,Depresión,1,7,24,
2014,13,Aguascalientes,Parkinson,0,0,2,
2014,13,Aguascalientes,Alzheimer,0,0,1,
2014,13,Baja California,Depresión,42,108,425,
2014,13,Baja California,Parkinson,3,27,36,
2014,13,Baja California,Alzheimer,0,9,19,
2014,13,Baja California Sur,Depresión,9,25,63,
2014,13,Baja California Sur,Parkinson,1,5,4,
2014,13,Baja California Sur,Alzheimer,1,0,4,
2014,13,Campeche,Depresión,13,41,121,
2014,13,Campeche,Parkinson,4,6,8,
2014,13,Campeche,Alzheimer,0,5,4,
2014,13,Coahuila,Depresión,17,85,269,
2014,13,Coahuila,Parkinson,6,36,34,
2014,13,Coahuila,Alzheimer,1,3,13,
2014,13,Colima,Depresión,29,50,152,
2014,13,Colima,Parkinson,2,12,23,
2014,13,Colima,Alzheimer,0,0,3,
2014,13,Chiapas,Depresión,15,29,157,
2014,13,Chiapas,Parkinson,1,15,13,
2014,13,Chiapas,Alzheimer,2,4,8,
2014,13,Chihuahua,Depresión,70,119,500,
2014,13,Chihuahua,Parkinson,12,39,47,
2014,13,Chihuahua,Alzheimer,0,4,15,
2014,13,Distrito Federal,Depresión,328,740,1874,
2014,13,Distrito Federal,Parkinson,2,32,78,
2014,13,Distrito Federal,Alzheimer,2,11,11,
2014,13,Durango,Depresión,36,66,192,
2014,13,Durango,Parkinson,2,6,6,
2014,13,Durango,Alzheimer,0,2,3,
2014,13,Guanajuato,Depresión,10,15,68,
2014,13,Guanajuato,Parkinson,1,4,7,
2014,13,Guanajuato,Alzheimer,0,0,2,
2014,13,Guerrero,Depresión,9,35,112,
2014,13,Guerrero,Parkinson,0,19,10,
2014,13,Guerrero,Alzheimer,0,4,5,
2014,13,Hidalgo,Depresión,39,48,189,
2014,13,Hidalgo,Parkinson,5,22,17,
2014,13,Hidalgo,Alzheimer,1,1,4,
2014,13,Jalisco,Depresión,77,91,349,
2014,13,Jalisco,Parkinson,0,5,11,
2014,13,Jalisco,Alzheimer,0,3,3,
2014,13,México,Depresión,93,263,990,
2014,13,México,Parkinson,5,82,66,
2014,13,México,Alzheimer,4,19,18,
2014,13,Michoacán,Depresión,48,87,351,
2014,13,Michoacán,Parkinson,11,43,27,
2014,13,Michoacán,Alzheimer,2,12,9,
2014,13,Morelos,Depresión,33,99,335,
2014,13,Morelos,Parkinson,3,31,11,
2014,13,Morelos,Alzheimer,3,3,8,
2014,13,Nayarit,Depresión,19,58,215,
2014,13,Nayarit,Parkinson,2,12,8,
2014,13,Nayarit,Alzheimer,2,2,9,
2014,13,Nuevo León,Depresión,55,141,485,
2014,13,Nuevo León,Parkinson,6,33,48,
2014,13,Nuevo León,Alzheimer,3,16,26,
2014,13,Oaxaca,Depresión,30,67,223,
2014,13,Oaxaca,Parkinson,3,18,14,
2014,13,Oaxaca,Alzheimer,0,5,5,
2014,13,Puebla,Depresión,12,22,112,
2014,13,Puebla,Parkinson,0,14,5,
2014,13,Puebla,Alzheimer,1,1,0,
2014,13,Querétaro,Depresión,13,26,53,
2014,13,Querétaro,Parkinson,0,2,2,
2014,13,Querétaro,Alzheimer,0,0,0,
2014,13,Quintana Roo,Depresión,14,28,110,
2014,13,Quintana Roo,Parkinson,4,11,12,
2014,13,Quintana Roo,Alzheimer,1,1,9,
2014,13,San Luis Potosí,Depresión,25,75,323,
2014,13,San Luis Potosí,Parkinson,0,5,2,
2014,13,San Luis Potosí,Alzheimer,1,4,2,
2014,13,Sinaloa,Depresión,26,68,362,
2014,13,Sinaloa,Parkinson,8,47,56,
2014,13,Sinaloa,Alzheimer,4,13,22,
2014,13,Sonora,Depresión,28,95,384,
2014,13,Sonora,Parkinson,5,27,25,
2014,13,Sonora,Alzheimer,3,17,19,
2014,13,Tabasco,Depresión,38,72,227,
2014,13,Tabasco,Parkinson,1,16,7,
2014,13,Tabasco,Alzheimer,2,1,6,
2014,13,Tamaulipas,Depresión,53,102,423,
2014,13,Tamaulipas,Parkinson,5,49,33,
2014,13,Tamaulipas,Alzheimer,1,8,16,
2014,13,Tlaxcala,Depresión,0,4,12,
2014,13,Tlaxcala,Parkinson,1,0,2,
2014,13,Tlaxcala,Alzheimer,0,0,0,
2014,13,Veracruz,Depresión,102,167,726,
