anio,semana,estado,enfermedad,casos_semana,acumulado_hombres,acumulado_mujeres,acumulado_anio_anterior
2025,42,Querétaro,Depresión,20,226,786,1025
2025,42,Querétaro,Parkinson,,15,19,38
2025,42,Querétaro,Alzheimer,,4,4,10
2025,42,Quintana Roo,Depresión,24,283,856,1524
2025,42,Quintana Roo,Parkinson,4,39,52,74
2025,42,Quintana Roo,Alzheimer,1,4,10,20
2025,42,San Luis Potosí,Depresión,59,593,1808,2820
2025,42,San Luis Potosí,Parkinson,1,43,39,150
2025,42,San Luis Potosí,Alzheimer,,2,6,56
2025,42,Sinaloa,Depresión,91,1057,2641,4508
2025,42,Sinaloa,Parkinson,11,214,208,368
2025,42,Sinaloa,Alzheimer,2,52,69,131
2025,42,Sonora,Depresión,65,591,1803,3077
2025,42,Sonora,Parkinson,2,69,52,128
2025,42,Sonora,Alzheimer,2,20,33,57
2025,42,Tabasco,Depresión,76,1119,2340,3844
2025,42,Tabasco,Parkinson,5,63,59,130
2025,42,Tabasco,Alzheimer,,13,10,45
2025,42,Tamaulipas,Depresión,66,651,1965,3056
2025,42,Tamaulipas,Parkinson,6,159,159,332
2025,42,Tamaulipas,Alzheimer,3,31,51,139
2025,42,Tlaxcala,Depresión,29,233,777,1349
2025,42,Tlaxcala,Parkinson,,9,15,51
2025,42,Tlaxcala,Alzheimer,,3,1,6
2025,42,Veracruz,Depresión,141,1210,4198,5218
2025,42,Veracruz,Parkinson,16,366,276,632
2025,42,Veracruz,Alzheimer,3,32,52,109
2025,42,Yucatán,Depresión,114,1026,2976,3199
2025,42,Yucatán,Parkinson,6,77,68,118
2025,42,Yucatán,Alzheimer,,7,8,25
2025,42,Zacatecas,Depresión,71,438,1551,2299
2025,42,Zacatecas,Parkinson,,18,18,19
2025,42,Zacatecas,Alzheimer,,5,5,11
2025,24,Aguascalientes,Depresión,31,228,551,668
2025,24,Aguascalientes,Parkinson,1,12,8,39
2025,24,Aguascalientes,Alzheimer,,7,4,11
2025,24,Baja California,Depresión,91,691,1514,2512
2025,24,Baja California,Parkinson,4,36,26,69
2025,24,Baja California,Alzheimer,,11,26,32
2025,24,Baja California Sur,Depresión,10,93,236,404
2025,24,Baja California Sur,Parkinson,2,22,13,25
2025,24,Baja California Sur,Alzheimer,,4,5,7
2025,24,Campeche,Depresión,42,203,515,674
2025,24,Campeche,Parkinson,5,40,20,52
2025,24,Campeche,Alzheimer,,7,3,11
2025,24,Coahuila,Depresión,46,364,937,1143
2025,24,Coahuila,Parkinson,4,35,35,111
2025,24,Coahuila,Alzheimer,,23,26,32
2025,24,Colima,Depresión,47,411,828,1359
2025,24,Colima,Parkinson,5,52,47,135
2025,24,Colima,Alzheimer,,8,17,21
2025,24,Chiapas,Depresión,73,349,1250,1518
2025,24,Chiapas,Parkinson,4,43,30,68
2025,24,Chiapas,Alzheimer,,4,10,17
2025,24,Chihuahua,Depresión,146,884,2430,3793
2025,24,Chihuahua,Parkinson,4,97,111,238
2025,24,Chihuahua,Alzheimer,3,32,62,74
2025,24,Ciudad de México,Depresión,482,2907,7882,10993
2025,24,Ciudad de México,Parkinson,9,53,44,189
2025,24,Ciudad de México,Alzheimer,1,11,17,50
2025,24,Durango,Depresión,79,369,1284,1912
2025,24,Durango,Parkinson,5,89,78,178
2025,24,Durango,Alzheimer,,17,10,30
2025,24,Guanajuato,Depresión,86,552,1981,2820
2025,24,Guanajuato,Parkinson,5,48,60,86
2025,24,Guanajuato,Alzheimer,,6,16,28
2025,24,Guerrero,Depresión,87,321,1038,1287
2025,24,Guerrero,Parkinson,2,40,37,63
2025,24,Guerrero,Alzheimer,2,5,12,14
2025,24,Hidalgo,Depresión,93,278,1247,1485
2025,24,Hidalgo,Parkinson,1,17,20,34
2025,24,Hidalgo,Alzheimer,1,5,17,14
2025,24,Jalisco,Depresión,221,1340,3146,4599
2025,24,Jalisco,Parkinson,8,179,170,308
2025,24,Jalisco,Alzheimer,4,35,55,86
2025,24,México,Depresión,218,1289,3701,4969
2025,24,México,Parkinson,7,105,88,186
2025,24,México,Alzheimer,4,20,35,25
2025,24,Michoacán,Depresión,145,846,2298,3276
2025,24,Michoacán,Parkinson,5,94,88,181
2025,24,Michoacán,Alzheimer,3,16,18,47
2025,24,Morelos,Depresión,64,320,1022,1344
2025,24,Morelos,Parkinson,10,45,54,152
2025,24,Morelos,Alzheimer,,6,12,26
2025,24,Nayarit,Depresión,67,611,1208,1497
2025,24,Nayarit,Parkinson,1,13,8,12
2025,24,Nayarit,Alzheimer,,10,18,15
2025,24,Nuevo León,Depresión,142,770,2084,2469
2025,24,Nuevo León,Parkinson,5,77,46,123
2025,24,Nuevo León,Alzheimer,,22,29,51
2025,24,Oaxaca,Depresión,62,383,701,922
2025,24,Oaxaca,Parkinson,2,53,32,75
2025,24,Oaxaca,Alzheimer,,14,20,54
2025,24,Puebla,Depresión,51,342,943,1795
2025,24,Puebla,Parkinson,1,23,29,124
2025,24,Puebla,Alzheimer,,11,9,20
2025,24,Querétaro,Depresión,24,132,474,570
2025,24,Querétaro,Parkinson,,8,7,27
2025,24,Querétaro,Alzheimer,,3,1,7
2025,24,Quintana Roo,Depresión,26,168,482,922
2025,24,Quintana Roo,Parkinson,1,22,37,43
2025,24,Quintana Roo,Alzheimer,,3,6,10
2025,24,San Luis Potosí,Depresión,51,328,1033,1636
2025,24,San Luis Potosí,Parkinson,1,28,25,91
2025,24,San Luis Potosí,Alzheimer,,,4,43
2025,24,Sinaloa,Depresión,118,589,1474,2626
2025,24,Sinaloa,Parkinson,11,116,134,213
2025,24,Sinaloa,Alzheimer,4,31,43,83
2025,24,Sonora,Depresión,58,324,987,1777
2025,24,Sonora,Parkinson,,32,26,77
2025,24,Sonora,Alzheimer,2,13,13,33
2025,24,Tabasco,Depresión,129,703,1228,2321
2025,24,Tabasco,Parkinson,2,34,36,70
2025,24,Tabasco,Alzheimer,,8,5,21
2025,24,Tamaulipas,Depresión,63,379,1100,1838
2025,24,Tamaulipas,Parkinson,11,111,100,196
2025,24,Tamaulipas,Alzheimer,3,23,33,79
2025,24,Tlaxcala,Depresión,18,133,466,789
2025,24,Tlaxcala,Parkinson,,6,5,23
2025,24,Tlaxcala,Alzheimer,,2,,6
2025,24,Veracruz,Depresión,138,720,2336,2899
2025,24,Veracruz,Parkinson,10,213,154,360
2025,24,Veracruz,Alzheimer,3,23,34,74
2025,24,Yucatán,Depresión,113,552,1609,1751
2025,24,Yucatán,Parkinson,4,36,30,56
2025,24,Yucatán,Alzheimer,,3,6,14
2025,24,Zacatecas,Depresión,44,215,810,1156
2025,24,Zacatecas,Parkinson,,5,6,7
2025,24,Zacatecas,Alzheimer,,1,3,4
2025,25,Aguascalientes,Depresión,39,238,580,694
2025,25,Aguascalientes,Parkinson,2,13,9,39
2025,25,Aguascalientes,Alzheimer,,7,4,12
2025,25,Baja California,Depresión,110,721,1594,2586
2025,25,Baja California,Parkinson,2,37,27,74
2025,25,Baja California,Alzheimer,4,12,29,34
2025,25,Baja California Sur,Depresión,17,98,248,421
2025,25,Baja California Sur,Parkinson,4,26,13,25
2025,25,Baja California Sur,Alzheimer,,4,5,7
2025,25,Campeche,Depresión,44,216,546,697
2025,25,Campeche,Parkinson,6,44,22,57
2025,25,Campeche,Alzheimer,,7,3,12
2025,25,Coahuila,Depresión,62,378,984,1205
2025,25,Coahuila,Parkinson,5,38,37,113
2025,25,Coahuila,Alzheimer,1,23,27,33
2025,25,Colima,Depresión,62,433,873,1412
2025,25,Colima,Parkinson,2,53,48,143
2025,25,Colima,Alzheimer,3,11,17,21
2025,25,Chiapas,Depresión,106,366,1343,1580
2025,25,Chiapas,Parkinson,1,44,30,70
2025,25,Chiapas,Alzheimer,,4,10,18
2025,25,Chihuahua,Depresión,187,936,2570,3954
2025,25,Chihuahua,Parkinson,7,103,112,252
2025,25,Chihuahua,Alzheimer,3,33,64,79
2025,25,Ciudad de México,Depresión,545,3045,8292,11640
2025,25,Ciudad de México,Parkinson,3,54,46,194
2025,25,Ciudad de México,Alzheimer,1,12,17,52
2025,25,Durango,Depresión,72,389,1340,2017
2025,25,Durango,Parkinson,3,92,83,184
2025,25,Durango,Alzheimer,2,17,13,32
2025,25,Guanajuato,Depresión,132,574,2091,2934
2025,25,Guanajuato,Parkinson,2,49,61,89
2025,25,Guanajuato,Alzheimer,1,6,17,29
2025,25,Guerrero,Depresión,69,340,1091,1354
2025,25,Guerrero,Parkinson,4,42,39,66
2025,25,Guerrero,Alzheimer,,5,12,14
2025,25,Hidalgo,Depresión,72,291,1306,1527
2025,25,Hidalgo,Parkinson,1,18,20,38
2025,25,Hidalgo,Alzheimer,2,6,18,15
2025,25,Jalisco,Depresión,202,1403,3286,4799
2025,25,Jalisco,Parkinson,11,185,175,320
2025,25,Jalisco,Alzheimer,3,37,56,91
2025,25,México,Depresión,210,1345,3856,5138
2025,25,México,Parkinson,5,106,93,198
2025,25,México,Alzheimer,,20,35,25
2025,25,Michoacán,Depresión,150,880,2414,3456
2025,25,Michoacán,Parkinson,7,98,91,190
2025,25,Michoacán,Alzheimer,,16,18,47
2025,25,Morelos,Depresión,79,340,1082,1407
2025,25,Morelos,Parkinson,9,48,60,155
2025,25,Morelos,Alzheimer,1,7,12,26
2025,25,Nayarit,Depresión,106,650,1275,1575
2025,25,Nayarit,Parkinson,,13,8,13
2025,25,Nayarit,Alzheimer,,10,18,15
2025,25,Nuevo León,Depresión,162,813,2203,2577
2025,25,Nuevo León,Parkinson,9,80,52,128
2025,25,Nuevo León,Alzheimer,4,24,31,53
2025,25,Oaxaca,Depresión,88,424,748,967
2025,25,Oaxaca,Parkinson,3,54,34,77
2025,25,Oaxaca,Alzheimer,,14,20,54
2025,25,Puebla,Depresión,72,355,1003,1871
2025,25,Puebla,Parkinson,3,25,30,127
2025,25,Puebla,Alzheimer,,11,9,20
2025,25,Querétaro,Depresión,25,135,496,600
2025,25,Querétaro,Parkinson,,8,7,27
2025,25,Querétaro,Alzheimer,1,3,2,7
2025,25,Quintana Roo,Depresión,28,176,503,964
2025,25,Quintana Roo,Parkinson,,22,37,48
2025,25,Quintana Roo,Alzheimer,,3,6,10
2025,25,San Luis Potosí,Depresión,80,348,1093,1690
2025,25,San Luis Potosí,Parkinson,1,28,26,98
2025,25,San Luis Potosí,Alzheimer,,,4,44
2025,25,Sinaloa,Depresión,96,616,1543,2732
2025,25,Sinaloa,Parkinson,13,124,139,223
2025,25,Sinaloa,Alzheimer,2,33,43,84
2025,25,Sonora,Depresión,59,333,1037,1868
2025,25,Sonora,Parkinson,1,33,26,78
2025,25,Sonora,Alzheimer,,13,13,34
2025,25,Tabasco,Depresión,86,732,1290,2422
2025,25,Tabasco,Parkinson,5,38,38,76
2025,25,Tabasco,Alzheimer,,8,5,24
2025,25,Tamaulipas,Depresión,70,394,1157,1901
2025,25,Tamaulipas,Parkinson,11,118,104,202
2025,25,Tamaulipas,Alzheimer,5,24,37,80
2025,25,Tlaxcala,Depresión,21,135,485,839
2025,25,Tlaxcala,Parkinson,,6,5,23
2025,25,Tlaxcala,Alzheimer,,2,,6
2025,25,Veracruz,Depresión,182,762,2475,3048
2025,25,Veracruz,Parkinson,12,220,159,376
2025,25,Veracruz,Alzheimer,1,23,35,76
2025,25,Yucatán,Depresión,115,595,1681,1850
2025,25,Yucatán,Parkinson,3,37,32,63
2025,25,Yucatán,Alzheimer,2,4,7,16
2025,25,Zacatecas,Depresión,53,225,853,1215
2025,25,Zacatecas,Parkinson,1,5,7,7
2025,25,Zacatecas,Alzheimer,1,2,3,5
2025,37,Aguascalientes,Depresión,42,352,877,1021
2025,37,Aguascalientes,Parkinson,1,19,14,49
2025,37,Aguascalientes,Alzheimer,,8,5,16
2025,37,Baja California,Depresión,100,1085,2542,3753
2025,37,Baja California,Parkinson,4,53,47,99
2025,37,Baja California,Alzheimer,,17,34,53
2025,37,Baja California Sur,Depresión,14,145,375,641
2025,37,Baja California Sur,Parkinson,,37,18,38
2025,37,Baja California Sur,Alzheimer,,4,8,10
2025,37,Campeche,Depresión,36,316,794,1011
2025,37,Campeche,Parkinson,1,66,30,82
2025,37,Campeche,Alzheimer,,9,7,16
2025,37,Coahuila,Depresión,50,612,1423,1777
2025,37,Coahuila,Parkinson,1,56,50,158
2025,37,Coahuila,Alzheimer,1,42,35,42
2025,37,Colima,Depresión,40,663,1309,2111
2025,37,Colima,Parkinson,2,75,67,205
2025,37,Colima,Alzheimer,3,15,25,29
2025,37,Chiapas,Depresión,94,585,2047,2361
2025,37,Chiapas,Parkinson,4,70,46,109
2025,37,Chiapas,Alzheimer,1,13,14,30
2025,37,Chihuahua,Depresión,131,1476,3898,5756
2025,37,Chihuahua,Parkinson,9,146,181,374
2025,37,Chihuahua,Alzheimer,1,53,94,120
2025,37,Ciudad de México,Depresión,410,4515,12559,16842
2025,37,Ciudad de México,Parkinson,2,93,71,274
2025,37,Ciudad de México,Alzheimer,1,23,31,71
2025,37,Durango,Depresión,91,645,2185,3181
2025,37,Durango,Parkinson,4,114,105,272
2025,37,Durango,Alzheimer,,27,14,45
2025,37,Guanajuato,Depresión,102,903,3195,4357
2025,37,Guanajuato,Parkinson,4,73,97,128
2025,37,Guanajuato,Alzheimer,2,14,34,47
2025,37,Guerrero,Depresión,98,645,1836,2029
2025,37,Guerrero,Parkinson,7,66,60,97
2025,37,Guerrero,Alzheimer,3,9,22,24
2025,37,Hidalgo,Depresión,59,469,1917,2217
2025,37,Hidalgo,Parkinson,3,36,38,57
2025,37,Hidalgo,Alzheimer,1,8,25,21
2025,37,Jalisco,Depresión,233,2219,4995,7236
2025,37,Jalisco,Parkinson,29,275,287,485
2025,37,Jalisco,Alzheimer,3,46,87,131
2025,37,México,Depresión,191,1773,5723,7589
2025,37,México,Parkinson,4,151,154,287
2025,37,México,Alzheimer,5,34,53,44
2025,37,Michoacán,Depresión,137,1323,3568,5289
2025,37,Michoacán,Parkinson,5,142,130,295
2025,37,Michoacán,Alzheimer,1,24,30,54
2025,37,Morelos,Depresión,80,533,1741,2191
2025,37,Morelos,Parkinson,14,101,101,219
2025,37,Morelos,Alzheimer,1,12,19,32
2025,37,Nayarit,Depresión,111,1002,1922,2344
2025,37,Nayarit,Parkinson,1,15,9,25
2025,37,Nayarit,Alzheimer,,15,23,26
2025,37,Nuevo León,Depresión,115,1199,3310,3963
2025,37,Nuevo León,Parkinson,6,114,86,197
2025,37,Nuevo León,Alzheimer,1,36,53,75
2025,37,Oaxaca,Depresión,32,634,1121,1425
2025,37,Oaxaca,Parkinson,3,68,55,112
2025,37,Oaxaca,Alzheimer,1,20,30,67
2025,37,Puebla,Depresión,71,538,1535,2768
2025,37,Puebla,Parkinson,3,48,58,145
2025,37,Puebla,Alzheimer,1,14,12,26
2025,37,Querétaro,Depresión,20,203,697,904
2025,37,Querétaro,Parkinson,1,13,16,36
2025,37,Querétaro,Alzheimer,,3,2,8
2025,37,Quintana Roo,Depresión,26,262,759,1377
2025,37,Quintana Roo,Parkinson,2,28,48,65
2025,37,Quintana Roo,Alzheimer,1,4,8,15
2025,37,San Luis Potosí,Depresión,46,505,1590,2530
2025,37,San Luis Potosí,Parkinson,2,39,36,133
2025,37,San Luis Potosí,Alzheimer,,2,6,51
2025,37,Sinaloa,Depresión,89,928,2332,4011
2025,37,Sinaloa,Parkinson,9,186,187,326
2025,37,Sinaloa,Alzheimer,1,51,65,117
2025,37,Sonora,Depresión,50,509,1576,2760
2025,37,Sonora,Parkinson,9,59,42,112
2025,37,Sonora,Alzheimer,2,20,28,52
2025,37,Tabasco,Depresión,82,1003,2012,3415
2025,37,Tabasco,Parkinson,3,59,56,111
2025,37,Tabasco,Alzheimer,1,11,10,37
2025,37,Tamaulipas,Depresión,64,573,1721,2721
2025,37,Tamaulipas,Parkinson,2,147,137,292
2025,37,Tamaulipas,Alzheimer,,28,46,121
2025,37,Tlaxcala,Depresión,27,202,678,1204
2025,37,Tlaxcala,Parkinson,1,8,13,44
2025,37,Tlaxcala,Alzheimer,,3,1,6
2025,37,Veracruz,Depresión,113,1175,3895,4619
2025,37,Veracruz,Parkinson,12,316,235,531
2025,37,Veracruz,Alzheimer,1,28,44,101
2025,37,Yucatán,Depresión,106,915,2636,2792
2025,37,Yucatán,Parkinson,4,66,62,103
2025,37,Yucatán,Alzheimer,,6,8,22
2025,37,Zacatecas,Depresión,60,354,1341,2031
2025,37,Zacatecas,Parkinson,,15,16,16
2025,37,Zacatecas,Alzheimer,,4,4,9
2025,39,Aguascalientes,Depresión,34,371,919,1083
2025,39,Aguascalientes,Parkinson,2,21,15,52
2025,39,Aguascalientes,Alzheimer,,8,5,17
2025,39,Baja California,Depresión,96,1152,2677,3943
2025,39,Baja California,Parkinson,2,55,51,106
2025,39,Baja California,Alzheimer,,17,34,59
2025,39,Baja California Sur,Depresión,14,152,394,663
2025,39,Baja California Sur,Parkinson,,39,18,40
2025,39,Baja California Sur,Alzheimer,1,5,9,10
2025,39,Campeche,Depresión,22,329,833,1062
2025,39,Campeche,Parkinson,2,69,33,83
2025,39,Campeche,Alzheimer,,9,7,16
2025,39,Coahuila,Depresión,48,642,1516,1904
2025,39,Coahuila,Parkinson,,58,53,166
2025,39,Coahuila,Alzheimer,,42,36,48
2025,39,Colima,Depresión,67,720,1392,2184
2025,39,Colima,Parkinson,3,78,70,217
2025,39,Colima,Alzheimer,,15,26,29
2025,39,Chiapas,Depresión,65,614,2161,2488
2025,39,Chiapas,Parkinson,2,74,49,119
2025,39,Chiapas,Alzheimer,1,14,15,34
2025,39,Chihuahua,Depresión,121,1562,4105,6044
2025,39,Chihuahua,Parkinson,6,154,190,391
2025,39,Chihuahua,Alzheimer,3,55,101,128
2025,39,Ciudad de México,Depresión,315,4720,13184,17667
2025,39,Ciudad de México,Parkinson,7,98,75,285
2025,39,Ciudad de México,Alzheimer,1,25,36,74
2025,39,Durango,Depresión,58,673,2291,3368
2025,39,Durango,Parkinson,,116,109,288
2025,39,Durango,Alzheimer,,27,14,46
2025,39,Guanajuato,Depresión,101,943,3341,4539
2025,39,Guanajuato,Parkinson,2,82,100,130
2025,39,Guanajuato,Alzheimer,1,15,35,49
2025,39,Guerrero,Depresión,67,690,1960,2118
2025,39,Guerrero,Parkinson,1,68,64,98
2025,39,Guerrero,Alzheimer,1,9,23,25
2025,39,Hidalgo,Depresión,100,509,2064,2341
2025,39,Hidalgo,Parkinson,,38,38,57
2025,39,Hidalgo,Alzheimer,,8,25,23
2025,39,Jalisco,Depresión,205,2368,5280,7683
2025,39,Jalisco,Parkinson,16,298,305,515
2025,39,Jalisco,Alzheimer,3,48,92,135
2025,39,México,Depresión,183,1882,6042,7932
2025,39,México,Parkinson,10,165,164,296
2025,39,México,Alzheimer,3,36,54,46
2025,39,Michoacán,Depresión,131,1405,3815,5626
2025,39,Michoacán,Parkinson,2,147,133,312
2025,39,Michoacán,Alzheimer,1,26,31,59
2025,39,Morelos,Depresión,62,564,1835,2282
2025,39,Morelos,Parkinson,4,108,105,234
2025,39,Morelos,Alzheimer,,13,20,34
2025,39,Nayarit,Depresión,88,1061,2039,2489
2025,39,Nayarit,Parkinson,1,18,9,27
2025,39,Nayarit,Alzheimer,5,17,27,27
2025,39,Nuevo León,Depresión,73,1250,3484,4180
2025,39,Nuevo León,Parkinson,3,117,95,204
2025,39,Nuevo León,Alzheimer,,37,56,81
2025,39,Oaxaca,Depresión,45,676,1176,1528
2025,39,Oaxaca,Parkinson,3,71,57,123
2025,39,Oaxaca,Alzheimer,,23,30,73
2025,39,Puebla,Depresión,66,573,1642,2923
2025,39,Puebla,Parkinson,3,52,60,149
2025,39,Puebla,Alzheimer,,14,12,27
2025,39,Querétaro,Depresión,19,208,725,950
2025,39,Querétaro,Parkinson,2,15,19,37
2025,39,Querétaro,Alzheimer,,3,4,9
2025,39,Quintana Roo,Depresión,21,270,804,1444
2025,39,Quintana Roo,Parkinson,3,33,50,68
2025,39,Quintana Roo,Alzheimer,,4,9,16
2025,39,San Luis Potosí,Depresión,50,539,1680,2652
2025,39,San Luis Potosí,Parkinson,1,40,37,138
2025,39,San Luis Potosí,Alzheimer,,2,6,53
2025,39,Sinaloa,Depresión,78,984,2457,4197
2025,39,Sinaloa,Parkinson,4,196,193,344
2025,39,Sinaloa,Alzheimer,,51,65,121
2025,39,Sonora,Depresión,56,545,1672,2900
2025,39,Sonora,Parkinson,3,62,47,118
2025,39,Sonora,Alzheimer,2,20,30,54
2025,39,Tabasco,Depresión,84,1042,2143,3576
2025,39,Tabasco,Parkinson,1,60,56,119
2025,39,Tabasco,Alzheimer,,11,10,40
2025,39,Tamaulipas,Depresión,64,599,1821,2833
2025,39,Tamaulipas,Parkinson,7,152,149,306
2025,39,Tamaulipas,Alzheimer,,30,47,130
2025,39,Tlaxcala,Depresión,17,211,719,1260
2025,39,Tlaxcala,Parkinson,1,8,14,44
2025,39,Tlaxcala,Alzheimer,,3,1,6
2025,39,Veracruz,Depresión,117,1230,4078,4850
2025,39,Veracruz,Parkinson,9,336,244,576
2025,39,Veracruz,Alzheimer,2,29,48,104
2025,39,Yucatán,Depresión,58,955,2757,2944
2025,39,Yucatán,Parkinson,2,68,65,107
2025,39,Yucatán,Alzheimer,1,7,8,24
2025,39,Zacatecas,Depresión,66,381,1413,2143
2025,39,Zacatecas,Parkinson,2,17,17,17
2025,39,Zacatecas,Alzheimer,1,4,5,9
2025,36,Aguascalientes,Depresión,44,345,842,986
2025,36,Aguascalientes,Parkinson,2,18,14,49
2025,36,Aguascalientes,Alzheimer,,8,5,16
2025,36,Baja California,Depresión,125,1062,2465,3663
2025,36,Baja California,Parkinson,,52,44,95
2025,36,Baja California,Alzheimer,1,17,34,51
2025,36,Baja California Sur,Depresión,16,141,365,626
2025,36,Baja California Sur,Parkinson,2,37,18,37
2025,36,Baja California Sur,Alzheimer,,4,8,10
2025,36,Campeche,Depresión,36,309,765,978
2025,36,Campeche,Parkinson,1,65,30,81
2025,36,Campeche,Alzheimer,,9,7,16
2025,36,Coahuila,Depresión,52,594,1391,1721
2025,36,Coahuila,Parkinson,1,56,49,151
2025,36,Coahuila,Alzheimer,,41,35,41
2025,36,Colima,Depresión,30,654,1278,2068
2025,36,Colima,Parkinson,3,74,66,200
2025,36,Colima,Alzheimer,1,14,23,28
2025,36,Chiapas,Depresión,92,562,1976,2275
2025,36,Chiapas,Parkinson,5,67,45,102
2025,36,Chiapas,Alzheimer,1,13,13,30
2025,36,Chihuahua,Depresión,142,1446,3794,5605
2025,36,Chihuahua,Parkinson,7,144,173,364
2025,36,Chihuahua,Alzheimer,7,53,93,116
2025,36,Ciudad de México,Depresión,481,4407,12249,16421
2025,36,Ciudad de México,Parkinson,2,92,70,271
2025,36,Ciudad de México,Alzheimer,1,22,31,70
2025,36,Durango,Depresión,55,613,2096,3072
2025,36,Durango,Parkinson,2,111,100,265
2025,36,Durango,Alzheimer,,26,14,44
2025,36,Guanajuato,Depresión,116,878,3118,4241
2025,36,Guanajuato,Parkinson,2,70,96,127
2025,36,Guanajuato,Alzheimer,3,13,33,44
2025,36,Guerrero,Depresión,87,620,1763,1960
2025,36,Guerrero,Parkinson,3,61,58,95
2025,36,Guerrero,Alzheimer,,8,20,24
2025,36,Hidalgo,Depresión,72,458,1869,2144
2025,36,Hidalgo,Parkinson,2,33,38,57
2025,36,Hidalgo,Alzheimer,,7,25,21
2025,36,Jalisco,Depresión,221,2155,4824,7107
2025,36,Jalisco,Parkinson,12,265,268,472
2025,36,Jalisco,Alzheimer,4,44,86,126
2025,36,México,Depresión,160,1728,5563,7405
2025,36,México,Parkinson,6,147,153,279
2025,36,México,Alzheimer,6,33,49,44
2025,36,Michoacán,Depresión,142,1280,3472,5142
2025,36,Michoacán,Parkinson,6,140,127,290
2025,36,Michoacán,Alzheimer,2,24,29,53
2025,36,Morelos,Depresión,86,510,1684,2097
2025,36,Morelos,Parkinson,7,95,93,214
2025,36,Morelos,Alzheimer,2,11,19,31
2025,36,Nayarit,Depresión,83,965,1848,2276
2025,36,Nayarit,Parkinson,,15,8,25
2025,36,Nayarit,Alzheimer,,15,23,26
2025,36,Nuevo León,Depresión,82,1166,3226,3849
2025,36,Nuevo León,Parkinson,5,110,84,189
2025,36,Nuevo León,Alzheimer,1,36,52,74
2025,36,Oaxaca,Depresión,37,623,1097,1383
2025,36,Oaxaca,Parkinson,6,66,54,106
2025,36,Oaxaca,Alzheimer,2,20,29,67
2025,36,Puebla,Depresión,56,524,1477,2703
2025,36,Puebla,Parkinson,2,45,58,144
2025,36,Puebla,Alzheimer,1,14,11,26
2025,36,Querétaro,Depresión,26,193,684,875
2025,36,Querétaro,Parkinson,2,14,15,35
2025,36,Querétaro,Alzheimer,,3,2,8
2025,36,Quintana Roo,Depresión,33,254,737,1342
2025,36,Quintana Roo,Parkinson,1,27,47,64
2025,36,Quintana Roo,Alzheimer,,3,8,15
2025,36,San Luis Potosí,Depresión,47,493,1556,2461
2025,36,San Luis Potosí,Parkinson,3,39,34,132
2025,36,San Luis Potosí,Alzheimer,,2,6,51
2025,36,Sinaloa,Depresión,92,906,2265,3895
2025,36,Sinaloa,Parkinson,5,183,181,316
2025,36,Sinaloa,Alzheimer,3,51,64,112
2025,36,Sonora,Depresión,90,490,1546,2699
2025,36,Sonora,Parkinson,1,47,36,110
2025,36,Sonora,Alzheimer,2,17,25,52
2025,36,Tabasco,Depresión,55,985,1950,3320
2025,36,Tabasco,Parkinson,2,58,54,109
2025,36,Tabasco,Alzheimer,,11,9,35
2025,36,Tamaulipas,Depresión,51,559,1669,2661
2025,36,Tamaulipas,Parkinson,4,145,137,285
2025,36,Tamaulipas,Alzheimer,1,28,46,120
2025,36,Tlaxcala,Depresión,22,195,658,1166
2025,36,Tlaxcala,Parkinson,,8,12,42
2025,36,Tlaxcala,Alzheimer,,3,1,6
2025,36,Veracruz,Depresión,179,1151,3806,4515
2025,36,Veracruz,Parkinson,18,309,230,516
2025,36,Veracruz,Alzheimer,,27,44,98
2025,36,Yucatán,Depresión,116,881,2564,2714
2025,36,Yucatán,Parkinson,2,65,59,94
2025,36,Yucatán,Alzheimer,,6,8,20
2025,36,Zacatecas,Depresión,49,346,1289,1961
2025,36,Zacatecas,Parkinson,6,15,16,16
2025,36,Zacatecas,Alzheimer,,4,4,9
2025,14,Aguascalientes,Depresión,25,108,321,399
2025,14,Aguascalientes,Parkinson,2,7,3,20
2025,14,Aguascalientes,Alzheimer,1,5,2,6
2025,14,Baja California,Depresión,83,434,837,1370
2025,14,Baja California,Parkinson,2,15,8,43
2025,14,Baja California,Alzheimer,,8,16,21
2025,14,Baja California Sur,Depresión,20,58,156,240
2025,14,Baja California Sur,Parkinson,,13,7,22
2025,14,Baja California Sur,Alzheimer,,3,2,4
2025,14,Campeche,Depresión,22,132,292,366
2025,14,Campeche,Parkinson,3,21,12,34
2025,14,Campeche,Alzheimer,,5,3,7
2025,14,Coahuila,Depresión,55,200,488,629
2025,14,Coahuila,Parkinson,5,19,18,70
2025,14,Coahuila,Alzheimer,1,15,23,25
2025,14,Colima,Depresión,74,245,450,798
2025,14,Colima,Parkinson,3,35,28,84
2025,14,Colima,Alzheimer,5,6,8,14
2025,14,Chiapas,Depresión,81,201,688,848
2025,14,Chiapas,Parkinson,2,22,19,40
2025,14,Chiapas,Alzheimer,1,3,5,9
2025,14,Chihuahua,Depresión,122,476,1227,2168
2025,14,Chihuahua,Parkinson,7,56,64,153
2025,14,Chihuahua,Alzheimer,2,16,33,43
2025,14,Ciudad de México,Depresión,550,1632,4317,6050
2025,14,Ciudad de México,Parkinson,5,27,28,110
